id,department,title,instructor,url,level,projects (no examples),image galleries,selected lecture notes,projects and examples,assignments (no solutions),selected video lectures,faculty introduction - video,class competition - video,assignments and solutions,exams and solutions,lecture notes,exams (no solutions),instructor insights,this course at mit,online textbooks,video lectures,demonstration - video,guest lecture - video,subtitles/transcript,images on flickr,special feature - video,field trip - video,tutorial - video,course publicity,recitation videos,audio lectures,selected audio lectures,guest lecture - audio,demonstration - audio,workshop video,special feature - audio,music - audio
ESD.934_3c8,Engineering Systems Division,"Engineering, Economics and Regulation of the Electric Power Sector",Prof. Ignacio Perez-Arriaga,"<a href=""http://ocw.mit.edu/courses/engineering-systems-division/esd-934-engineering-economics-and-regulation-of-the-electric-power-sector-spring-2010"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ESD.935_134,Urban Studies And Planning,"Urban Transportation, Land Use, and the Environment",Prof. Pericles (Chris) Zegras,"<a href=""http://ocw.mit.edu/courses/urban-studies-and-planning/11-943j-urban-transportation-land-use-and-the-environment-spring-2002"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ESD.S43_208,Engineering Systems Division,Green Supply Chain Management,Dr. Edgar BlancoDr. Alexis BatemanProf. Anthony Craig,"<a href=""http://ocw.mit.edu/courses/engineering-systems-division/esd-s43-green-supply-chain-management-spring-2014"">Course Page</a>",Graduate,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
ESD.S51_4d,Engineering Systems Division,Systems Leadership and Management Praxis,Michael A. M. Davies,"<a href=""http://ocw.mit.edu/courses/engineering-systems-division/esd-s51-systems-leadership-and-management-praxis-summer-2014"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.010_2be,Experimental Study Group,Chemistry of Sports,Dr. Patricia ChristieMr. Steve Lyons,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-010-chemistry-of-sports-spring-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.21W732_46,Comparative Media Studies Writing,Science Writing and New Media,David Custer Elizabeth A. Page,"<a href=""http://ocw.mit.edu/courses/comparative-media-studies-writing/21w-732-science-writing-and-new-media-fall-2010"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.240_127,Experimental Study Group,Composing Your Life: Exploration of Self through Visual Arts and Writing,Graham Gordon RamsayDr. Holly Sweet,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-240-composing-your-life-exploration-of-self-through-visual-arts-and-writing-spring-2006"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.242_1c2,Experimental Study Group,Gender Issues in Academics and Academia,Dr. Holly Sweet Kayla Jacobs Laurel Ruhlen,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-242-gender-issues-in-academics-and-academia-spring-2004"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.255_25f,Experimental Study Group,Physics of Rock Climbing,David Custer,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-255-physics-of-rock-climbing-spring-2006"">Course Page</a>",Undergraduate,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.256_166,Experimental Study Group,The Coming Years,James Rising,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-256-the-coming-years-spring-2008"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.259_e5,Experimental Study Group,Information and Communication Technology in Africa,Raja BobbiliProf. Shigeru Miyagawa,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-259-information-and-communication-technology-in-africa-spring-2006"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.268_301,Experimental Study Group,The Mathematics in Toys and Games,Jing LiProf. Erik Demaine Melissa Gymrek,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-268-the-mathematics-in-toys-and-games-spring-2010"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.269_16f,Experimental Study Group,Passing: Flexibility in Race and Gender,Rachel Elizabeth Dillon,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-269-passing-flexibility-in-race-and-gender-spring-2009"">Course Page</a>",Undergraduate,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.287_61,Experimental Study Group,Kitchen Chemistry,Dr. Patricia Christie,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-287-kitchen-chemistry-spring-2009"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.291_f,Experimental Study Group,Learning Seminar: Experiments in Education,James Rising,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-291-learning-seminar-experiments-in-education-spring-2003"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.292_111,Experimental Study Group,Writing Workshop,Jessica Young,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-292-writing-workshop-spring-2008"">Course Page</a>",Undergraduate,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.293_1d7,Experimental Study Group,Lego Robotics,James Rising,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-293-lego-robotics-spring-2007"">Course Page</a>",Undergraduate,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.298_25a,Experimental Study Group,Art of Color,Dr. Peter Dourmashkin,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-298-art-of-color-spring-2005"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.2H3_2dc,Experimental Study Group,Ancient Philosophy and Mathematics,Dr. Lee Perlman,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-2h3-ancient-philosophy-and-mathematics-fall-2009"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.333_34a,Experimental Study Group,Producing Educational Videos,David Custer Graham Gordon Ramsay,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-333-producing-educational-videos-spring-2015"">Course Page</a>",Undergraduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.801X_1fa,Physics,Physics I: Classical Mechanics with an Experimental Focus,Prof. Kate ScholbergDr. Peter Dourmashkin,"<a href=""http://ocw.mit.edu/courses/physics/8-01x-physics-i-classical-mechanics-with-an-experimental-focus-fall-2002"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.8022_3c,Physics,Physics II: Electricity and Magnetism,Michael Shaw,"<a href=""http://ocw.mit.edu/courses/physics/8-022-physics-ii-electricity-and-magnetism-fall-2006"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.802X_1b0,Physics,Physics II: Electricity & Magnetism with an Experimental Focus,Prof. Gunther M. RolandDr. Peter Dourmashkin,"<a href=""http://ocw.mit.edu/courses/physics/8-02x-physics-ii-electricity-magnetism-with-an-experimental-focus-spring-2005"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.S10_2bc,Experimental Study Group,Drugs and the Brain,Zak Fallows,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-s10-drugs-and-the-brain-spring-2013"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.S41_15b,Experimental Study Group,Speak Italian With Your Mouth Full,Dr. Paola Rebusco Graham Gordon Ramsay(Videographer),"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-s41-speak-italian-with-your-mouth-full-spring-2012"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
ES.S71_3ae,Experimental Study Group,"Increasing Your Physical Intelligence, Enhancing Your Social Smarts",Noah Riskin,"<a href=""http://ocw.mit.edu/courses/experimental-study-group/es-s71-increasing-your-physical-intelligence-enhancing-your-social-smarts-spring-2014"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.017_115,Global Studies And Languages,Germany and its European Context,Prof. Charity Scribner,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-017-germany-and-its-european-context-fall-2002"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.027_2b0,Global Studies And Languages,Asia in the Modern World: Images & Representations,Prof. John DowerProf. Shigeru Miyagawa,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-027-asia-in-the-modern-world-images-representations-spring-2012"">Course Page</a>",Undergraduate,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.030_369,Global Studies And Languages,East Asian Culture: From Zen to K-Pop,Prof. Emma Teng,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-030-east-asian-culture-from-zen-to-k-pop-spring-2015"">Course Page</a>",Undergraduate,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.031J_d8,Global Studies And Languages,Topics in the Avant-Garde in Literature and Cinema,Prof. Charity Scribner,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-031j-topics-in-the-avant-garde-in-literature-and-cinema-spring-2003"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.034_232,Global Studies And Languages,Media Education and the Marketplace,Mr. Manish GaudiProf. Shigeru Miyagawa,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-034-media-education-and-the-marketplace-fall-2005"">Course Page</a>",Undergraduate,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
21G.035_1f6,Global Studies And Languages,Topics in Culture and Globalization: Reggae as Transnational Culture,Dr. Wayne Marshall,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-035-topics-in-culture-and-globalization-reggae-as-transnational-culture-fall-2010"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.035_1ce,Global Studies And Languages,Topics in Culture and Globalization,Prof. Ian Condry,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-035-topics-in-culture-and-globalization-fall-2003"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.039_3f2,Global Studies And Languages,Japanese Popular Culture,Prof. Ian Condry,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-039-japanese-popular-culture-spring-2003"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.043J_223,Global Studies And Languages,"Introduction to Asian American Studies: Literature, Culture, and Historical Experience",Prof. Emma J. Teng,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-043j-introduction-to-asian-american-studies-literature-culture-and-historical-experience-fall-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.044_f6,Global Studies And Languages,Classics of Chinese Literature,Prof. Emma Teng,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-044-classics-of-chinese-literature-fall-2011"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.053_314,Global Studies And Languages,Understanding Contemporary French Politics,Prof. Bruno Perreau,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-053-understanding-contemporary-french-politics-spring-2014"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.056_34f,Global Studies And Languages,Visual Histories: German Cinema 1945 to Present,Prof. Bernd Widdig,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-056-visual-histories-german-cinema-1945-to-present-fall-2003"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.061_1,Global Studies And Languages,Advanced Topics: Plotting Terror in European Culture,Prof. Charity Scribner,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-061-advanced-topics-plotting-terror-in-european-culture-spring-2004"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.064_53,Global Studies And Languages,Intro to Japanese Culture,Prof. Ian Condry,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-064-intro-to-japanese-culture-spring-2012"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.065_24,Global Studies And Languages,Japanese Literature and Cinema,Prof. Ian Condry,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-065-japanese-literature-and-cinema-fall-2013"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.067J_22d,Global Studies And Languages,Cultural Performances of Asia,Prof. Ian Condry,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-067j-cultural-performances-of-asia-fall-2005"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.076_39c,Global Studies And Languages,"Globalization: the Good, the Bad, and the In-Between",Prof. Margery ResnickProf. Patricia Tang,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-076-globalization-the-good-the-bad-and-the-in-between-fall-2009"">Course Page</a>",Undergraduate,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.084J_361,Political Science,Introduction to Latin American Studies (Fall 2006),Prof. Chappell Lawson,"<a href=""http://ocw.mit.edu/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
21G.102_374,Global Studies And Languages,Chinese II (Regular),Dr. Haohsiang Liao,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-102-chinese-ii-regular-spring-2015"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.103_51,Global Studies And Languages,Chinese III (Regular) (Fall 2005),Dr. Julian K. Wheatley,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-103-chinese-iii-regular-fall-2005"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.104_32b,Global Studies And Languages,Chinese IV (Regular) (Spring 2006),Dr. Julian K. Wheatley,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-104-chinese-iv-regular-spring-2006"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
21G.105_26d,Global Studies And Languages,Chinese V (Regular): Chinese Cultures & Society,Tong Chen,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-105-chinese-v-regular-chinese-cultures-society-fall-2003"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
21G.106_335,Global Studies And Languages,Chinese VI (Regular): Discovering Chinese Cultures and Societies,Tong Chen,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-106-chinese-vi-regular-discovering-chinese-cultures-and-societies-spring-2003"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
21G.107_36d,Global Studies And Languages,Chinese I (Streamlined),Min-Min Liang,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-107-chinese-i-streamlined-fall-2014"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.108_12e,Global Studies And Languages,Chinese II (Streamlined),Min-Min Liang,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-108-chinese-ii-streamlined-spring-2015"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.110_2fb,Global Studies And Languages,Chinese IV (Streamlined),Tong Chen,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-110-chinese-iv-streamlined-spring-2004"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
21G.114_74,Global Studies And Languages,Chinese VI (Streamlined),Jin Zhang,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-114-chinese-vi-streamlined-spring-2005"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.191_21a,History,Smashing the Iron Rice Bowl: Chinese East Asia (Fall 2004),Prof. Peter C. Perdue,"<a href=""http://ocw.mit.edu/courses/history/21h-560-smashing-the-iron-rice-bowl-chinese-east-asia-fall-2004"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.223_394,Global Studies And Languages,"Listening, Speaking, and Pronunciation",Isaiah WonHo Yoo,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-223-listening-speaking-and-pronunciation-fall-2004"">Course Page</a>",Undergraduate,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21G.228_167,Global Studies And Languages,Advanced Workshop in Writing for Social Sciences and Architecture (ELS),Patricia Brennecke,"<a href=""http://ocw.mit.edu/courses/global-studies-and-languages/21g-228-advanced-workshop-in-writing-for-social-sciences-and-architecture-els-spring-2007"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
